1546,5750640,517845.49019607800,2226.3137254902,1762667.84313725,2097148,34617381.2352941,3839450.41176471,30777930.8235294,8,2278058.82352941,45723.058823529400,-1348.0,3704.0,20,6550,32704.0976,7,4
1547,5750640,537288.8421052630,2245.3333333333300,1762728.0,2097148,11032332.6315789,2083165.47368421,8949167.15789474,8,2275228.07017544,46595.350877193,-1348.0,3704.0,20,6508,32494.391936,7,4
1548,5750640,535401.423728814,2244.5423728813600,1763690.71186441,2097148,10994659.627118600,2328715.3559322000,8665944.27118644,8,2215508.47457627,47578.4406779661,-1343.3220338983100,3704.0,20,6592,32799.582450983,7,4
1549,5750640,530354.237288136,2239.57627118644,1763703.18644068,2097148,10833132.423728800,2008271.54237288,8824860.88135593,8,2223661.01694915,48562.5084745763,-1279.0,3704.0,20,6636,31437.492576,7,4
1550,5750640,522650.148148148,2232.22222222222,1763750.51851852,2097148,10854445.7407407,2024284.55555556,8830161.18518519,8,2247314.81481481,49435.9074074074,-1279.0,3704.0,20,6406,30347.886896000000,7,4
1551,5750640,515552.75862069,2225.5,1763765.17241379,2097148,11197237.0689655,2530774.72413793,8666462.34482759,8,2235551.72413793,50306.3448275862,-1279.51724137931,3704.0,20,5537,26241.6805202759,7,4
1552,5750640,508326.30508474600,2218.4067796610200,1763930.91525424,2097148,11472521.864406800,3233369.86440678,8239152.0,8,2184220.33898305,51282.813559322,-1294.0,3594.0,20,6503,30243.085908000000,7,4
1553,5750640,507037.172413793,2216.91379310345,1763955.72413793,2097148,11355904.9137931,2434851.94827586,8921052.96551724,8,2314896.55172414,52262.6379310345,-1294.0,3594.0,20,6606,30722.101416,7,4
1554,5750640,483057.469387755,2193.6326530612200,1764052.65306122,2097148,50952288.3061225,3819907.73469388,47132380.571428600,8,2310816.32653061,53105.93877551020,-1294.0,3594.0,20,6547,30447.713892000000,7,4
1555,5750640,513075.457627119,2223.0,1764132.0,2097148,11147777.8983051,2451748.47457627,8696029.42372882,8,2270813.55932203,53961.0338983051,-238.0,3756.0,20,5576,4984.542528,7,4
1556,5750640,502556.078431373,2213.54901960784,1764276.0,2097148,48238148.117647100,6941952.35294118,41296195.7647059,8,2373137.25490196,54786.5294117647,-238.0,3756.0,20,6518,5826.622704,7,4
1557,5750640,550343.655172414,2259.9827586206900,1764525.79310345,2097148,11205770.9827586,2433978.56896552,8771792.4137931,8,2294724.13793103,55640.9655172414,-238.0,3756.0,20,6611,5909.758008,7,4
1558,5750640,543703.24137931,2254.15517241379,1765276.27586207,2097148,11377391.1551724,2646495.01724138,8730896.13793103,8,2227482.75862069,56604.08620689650,-389.0,3613.0,20,6539,9190.283323,7,4
1559,5750640,548129.491525424,2259.23728813559,1765527.05084746,2097148,10772765.0169492,2315315.11864407,8457449.89830508,8,2247898.30508475,57569.7796610169,-389.0,3613.0,20,5340,7505.14038,7,4
1560,5750640,536565.559322034,2248.13559322034,1766423.05084746,2097148,11033274.847457600,2174415.45762712,8858859.38983051,8,2197661.01694915,58558.5593220339,-389.0,3613.0,20,6569,9232.447033,7,4
1561,5750640,534997.7333333330,2246.65,1766427.53333333,2097148,11375773.1666667,2421476.76666667,8954296.4,8,2262650.0,59566.216666666700,-216.0,3613.0,20,5393,4208.740344,7,4
1562,5750640,532681.966101695,2244.93220338983,1766434.77966102,2097148,11205170.423728800,1884726.76271186,9320443.66101695,8,2197220.33898305,60552.6949152542,-216.0,3613.0,20,6519,5087.479752,7,4
1563,5750640,534534.339622642,2246.2264150943400,1766291.39622642,2097148,10735170.2264151,2599691.13207547,8135479.09433962,8,2267396.22641509,61433.9622641509,-216.0,3613.0,20,6414,5005.536912,7,4
1564,5750640,545870.035087719,2256.63157894737,1765588.0,2097148,10855597.6140351,2638233.96491228,8217363.64912281,8,2197456.14035088,62289.8947368421,-313.0,3744.0,20,6571,7700.370912,7,4
1565,5750640,545215.379310345,2256.20689655172,1765604.68965517,2097148,11744940.9137931,2430068.9137931,9314872.0,8,2170775.86206897,63245.810344827600,-313.0,3744.0,20,6639,7780.0582080000000,7,4
1566,5750640,546072.689655172,2256.8275862069,1765604.82758621,2097148,12003745.0,2938611.48275862,9065133.51724138,8,2260206.89655172,64207.5862068966,-313.0,3744.0,20,6645,7787.089440000000,7,4
1567,5750640,545008.206896552,2256.0172413793100,1765640.0,2097148,10727687.4827586,2758614.93103448,7969072.55172414,8,2241603.44827586,65189.5862068966,-229.0,3744.0,20,6639,5692.119264,7,4
1568,5750640,543491.50877193,2254.0350877193,1765640.0,2097148,11214171.8596491,2488189.12280702,8725982.73684211,8,2251280.70175439,66133.2456140351,-229.0,3744.0,20,5536,4746.433536,7,4
1569,5750640,540043.7288135590,2251.1186440678,1765648.81355932,2097148,10765712.4915254,2983568.62711864,7782143.86440678,8,2228067.79661017,67099.0,-229.0,3744.0,20,6393,5481.204768,7,4
1570,5750640,527044.406779661,2239.6949152542400,1766865.76271186,2097148,11382362.440678,2203848.40677966,9178514.0338983,8,2225423.72881356,68088.0169491525,-200.0,3751.0,20,6497,4874.0494,7,4
1571,5750640,527407.142857143,2239.89285714286,1766855.42857143,2097148,13516206.375,3125369.08928571,10390837.2857143,8,2242035.71428571,69021.53571428570,-200.0,3751.0,20,6421,4817.0342,7,4
1572,5750640,526950.033898305,2240.01694915254,1766855.38983051,2097148,11323284.796610200,2650388.38983051,8672896.40677966,8,2257593.22033898,69979.3389830509,-200.0,3751.0,20,6492,4870.2984,7,4
1573,5750640,526160.150943396,2238.6981132075500,1766856.98113208,2097148,11309211.3018868,2488096.88679245,8821114.41509434,8,2264943.39622641,70854.6603773585,-193.0,3751.0,20,6369,4610.792967,7,4
1574,5750640,524957.491525424,2237.62711864407,1766863.93220339,2097148,11227614.0338983,2321412.6779661000,8906201.355932200,8,2241728.81355932,71718.94915254240,-193.0,3751.0,20,6594,4773.680142,7,4
1575,5750640,523840.45283018900,2236.4528301886800,1766867.32075472,2097148,10951491.3207547,2722301.43396226,8229189.88679245,8,2211471.69811321,72593.5094339623,-193.0,3751.0,20,6613,4787.435059,7,4
1576,5750640,525174.8,2241.73333333333,1770205.33333333,2097148,11401732.5666667,2364354.43333333,9037378.13333333,8,2205233.33333333,73455.2333333333,-195.0,3751.0,20,6189,4526.913105,7,4
1577,5750640,451730.08,2195.08,1796585.76,2097148,41939621.38,5578817.06,36360804.32,8,2366520.0,491.74,-174.0,3764.0,20,5922,3878.530992,7,4
1578,5750640,471689.62711864400,2214.94915254237,1796729.49152542,2097148,11417684.0847458,2167695.20338983,9249988.88135593,8,2175406.77966102,1442.28813559322,-174.0,3764.0,20,6858,4491.551088,7,4
1579,5750640,470127.08771929800,2213.05263157895,1796764.77192982,2097148,11431499.6140351,1816220.87719298,9615278.73684211,8,2196087.71929825,2361.1052631578900,-277.578947368421,3764.0,20,6000,6268.84294736842,7,4
1580,5750640,463613.733333333,2206.8,1796794.6,2097148,18245584.2333333,2816510.5,15429073.7333333,8,2163416.66666667,3294.7,-1158.0,3647.0,20,6702,28304.060652000000,7,4
1581,5750640,468264.065573771,2211.32786885246,1796807.21311475,2097148,10758357.2459016,2392816.52459016,8365540.72131148,8,2227049.18032787,4282.37704918033,-1158.0,3647.0,20,6841,28891.089066000000,7,4
1582,5750640,463321.741935484,2206.43548387097,1796837.48387097,2097148,10839426.3225806,2739902.19354839,8099524.12903226,8,2205387.09677419,5293.33870967742,-1188.38709677419,3647.0,20,7015,30403.344909677400,7,4
1583,5750640,457390.533333333,2201.01666666667,1797129.6,2097148,11553191.15,2872873.01666667,8680318.13333333,8,2241850.0,6323.7,-1315.0,3647.0,20,6775,32491.578875,7,4
1584,5750640,453851.0,2197.75,1797139.46666667,2097148,11346639.45,2725997.85,8620641.6,8,2225166.66666667,7308.06666666667,-1315.0,3647.0,20,6754,32390.86697,7,4
1585,5750640,469560.196721312,2212.81967213115,1797153.7704918,2097148,11869694.4754098,2174897.8852459,9694796.59016394,8,2179311.47540984,8304.67213114754,-1350.7377049180300,3647.0,20,6777,33384.453557459,7,4
1586,5750640,491392.903225806,2234.6290322580600,1797155.48387097,2097148,12037197.741935500,2855128.32258065,9182069.41935484,8,2238306.4516129,9307.90322580645,-1533.0,3589.0,20,6873,37814.813001,7,4
1587,5750640,488578.79365079400,2231.44444444444,1797312.88888889,2097148,11362368.063492100,2615393.84126984,8746974.22222222,8,2188126.98412698,10346.5714285714,-1533.0,3589.0,20,7114,39140.779818,7,4
1588,5750640,481889.16129032300,2225.0322580645200,1797369.67741935,2097148,10489069.032258100,1933520.90322581,8555548.12903226,8,2226354.83870968,11369.4032258065,-1519.7741935483900,3589.0,20,6929,37794.0197242903,7,4
1589,5750640,477674.0,2221.0161290322600,1797379.48387097,2097148,11588822.1129032,2274230.5,9314591.61290323,8,2236838.70967742,12368.080645161300,-1451.0,3657.0,20,6914,36687.806598,7,4
1590,5750640,475501.01818181800,2219.07272727273,1797380.0,2097148,12438508.7090909,2348347.25454545,10090161.4545455,8,2243327.27272727,13250.963636363600,-1451.0,3657.0,20,5772,30628.004004000000,7,4
1591,5750640,447330.85714285700,2191.6785714285700,1797385.42857143,2097148,41631038.446428600,4430102.58928571,37200935.857142900,8,2402910.71428571,14029.553571428600,-1451.0,3657.0,20,5923,31429.256361,7,4
1592,5750640,472089.83606557400,2215.72131147541,1797390.8852459,2097148,10879088.360655700,2392790.13114754,8486298.2295082,8,2198704.91803279,14929.5245901639,-382.0,3615.0,20,6879,9499.41747,7,4
1593,5750640,458338.33962264200,2202.3396226415100,1797572.0754717,2097148,36177210.528301900,5850895.35849057,30326315.169811300,8,2381698.11320755,15791.7547169811,-382.0,3615.0,20,5707,7880.9675100000000,7,4
1594,5750640,477773.841269841,2221.36507936508,1797676.31746032,2097148,10966759.8571429,2337523.15873016,8629236.6984127,8,2187301.58730159,16705.301587301600,-562.0,3615.0,20,7104,14432.699520000000,7,4
1595,5750640,495356.25396825400,2238.84126984127,1797720.12698413,2097148,12415436.0793651,1910183.76190476,10505252.3174603,8,2216190.47619048,17752.5396825397,-1642.0,3684.0,20,6981,42228.962568,7,4
1596,5750640,489685.046153846,2233.49230769231,1797836.36923077,2097148,10678117.169230800,2830144.0,7847973.16923077,8,2134800.0,18816.1692307692,-1642.0,3684.0,20,7373,44600.220744,7,4
1597,5750640,490582.555555556,2234.2083333333300,1797899.88888889,2097148,10456996.5416667,2216587.65277778,8240408.88888889,8,1698486.11111111,19963.3333333333,-1416.66666666667,3684.0,20,8040,41960.76,7,4
1598,5750640,510827.722222222,2254.52777777778,1798335.33333333,2097148,10480687.4444444,2858108.33333333,7622579.11111111,8,1679888.88888889,21116.0833333333,-628.0,3684.0,20,8128,18804.550656,7,4
1599,5750640,514075.50617284,2257.6419753086400,1798465.18518519,2097148,10637631.4814815,2658792.7654321,7978838.71604938,8,1590975.30864198,22305.0864197531,-628.0,3684.0,20,8637,19982.148624,7,4
1600,5750640,505557.670886076,2249.79746835443,1798631.08860759,2097148,10789357.3291139,2423034.39240506,8366322.93670886,8,1662354.43037975,23561.8101265823,-641.645569620253,3684.0,20,8990,21250.7622835443,7,4
1601,5750640,502280.1,2247.0125,1799394.15,2097148,10611007.3,2627186.4,7983820.9,8,1626137.5,24881.0375,-677.0,3684.0,20,9180,22895.54424,7,4
1602,5750640,500342.926829268,2245.4146341463400,1799395.70731707,2097148,10654213.414634100,2236925.90243902,8417287.51219512,8,1657024.3902439,26219.4512195122,-677.0,3684.0,20,9449,23566.448532,7,4
1603,5750640,499836.75,2245.1375,1799395.7,2097148,10844505.9,2175278.3,8669227.6,8,1661400.0,27567.5,-647.3,3684.0,20,9217,21979.3485444,7,4
1604,5750640,499801.157894737,2244.6447368421100,1799403.52631579,2097148,11060169.8947368,2550802.52631579,8509367.36842105,8,1714289.47368421,28798.7894736842,-569.0,3684.0,20,8041,16855.512036,7,4
1605,5750640,497158.387096774,2242.0322580645200,1799410.83870968,2097148,12081412.0645161,3208272.06451613,8873140.0,8,2204338.70967742,29864.8064516129,-569.0,3684.0,20,6961,14591.620356,7,4
1606,5750640,470832.814814815,2216.48148148148,1799412.0,2097148,45639634.629629600,5096125.0,40543509.629629600,8,2248759.25925926,30739.537037037000,-569.0,3684.0,20,5803,12164.225388000000,7,4
1607,5750640,494243.68253968300,2239.46031746032,1799488.0,2097148,11377100.746031700,2787039.66666667,8590061.07936508,8,2256222.22222222,31681.6666666667,-219.0,3745.0,20,6957,5705.818335,7,4
1608,5750640,491781.71428571400,2237.12698412698,1799492.0,2097148,11947759.5079365,1821696.77777778,10126062.7301587,8,2139222.22222222,32696.6666666667,-219.0,3745.0,20,6982,5726.32221,7,4
1609,5750640,492098.258064516,2237.0,1799493.35483871,2097148,11550286.5806452,2713240.12903226,8837046.4516129,8,2206435.48387097,33712.064516129,-219.0,3745.0,20,6861,5627.083455,7,4
1610,5750640,489998.73015873,2235.14285714286,1799496.0,2097148,11529835.6031746,2183182.14285714,9346653.46031746,8,2265714.28571429,34734.777777777800,-1207.0,3617.0,20,7001,30564.398719,7,4
1611,5750640,488460.12698412700,2233.71428571429,1799495.80952381,2097148,11207278.984127,2168668.44444444,9038610.53968254,8,2226714.28571429,35754.777777777800,-1207.0,3617.0,20,6992,30525.107248,7,4
1612,5750640,477251.16129032300,2223.1935483871,1799849.29032258,2097148,11003779.967741900,2569532.87096774,8434247.0967742,8,2262000.0,36779.8064516129,-1207.0,3617.0,20,6940,30298.089860000000,7,4
1613,5750640,481317.28571428600,2226.1964285714300,1798964.0,2097148,47179555.071428600,4524015.07142857,42655540.0,8,2434946.42857143,37666.8928571429,-279.0,3617.0,20,5880,5933.76084,7,4
1614,5750640,509018.903225806,2253.25806451613,1798964.0,2097148,11422490.9193548,2236791.69354839,9185699.22580645,8,2207903.22580645,38589.6129032258,-279.0,3617.0,20,6980,7043.81814,7,4
1615,5750640,488688.28571428600,2233.33928571429,1798964.0,2097148,34830319.071428600,4004465.07142857,30825854.0,8,2389910.71428571,39503.214285714300,-279.0,3617.0,20,5994,6048.803142,7,4
1616,5750640,506846.875,2251.09375,1798964.0,2097148,11717456.0625,2609994.8125,9107461.25,8,2233156.25,40434.0625,-194.0,3740.0,20,7118,5164.53608,7,4
1617,5750640,502599.830985916,2247.2112676056300,1799025.35211268,2097148,14771776.9295775,3983291.97183099,10788484.9577465,8,1694394.36619718,41447.5211267606,-194.0,3740.0,20,7523,5458.387880000000,7,4
1618,5750640,503519.94520548,2247.98630136986,1799027.83561644,2097148,10372157.369863,2179785.53424658,8192371.83561644,8,1704246.57534247,42542.9315068493,-224.780821917808,3740.0,20,8248,6933.9308997260300,7,4
1619,5750640,502254.8,2247.0375,1799049.6,2097148,10579428.725,2614517.925,7964910.8,8,1640600.0,43770.0125,-515.0,3740.0,20,9020,17373.422,7,4
1620,5750640,502961.435897436,2247.4487179487200,1799060.0,2097148,12383966.679487200,2955386.78205128,9428579.897435900,8,1648666.66666667,45031.858974359000,-515.0,3740.0,20,8839,17024.7979,7,4
1621,5750640,504571.392405063,2249.11392405063,1799059.89873418,2097148,11576972.0759494,3534157.69620253,8042814.37974684,8,1672886.07594937,46281.835443038,-514.544303797468,3740.0,20,8965,17252.2074164557,7,4
1622,5750640,498909.6,2243.475,1799059.45,2097148,11996434.4625,2856689.9625,9139744.5,8,1654900.0,47488.775,-512.0,3740.0,20,8446,16173.076480000000,7,4
1623,5750640,492132.3,2237.05,1799059.75,2097148,10681855.2875,2773867.6875,7907987.6,8,1636537.5,48717.75,-512.0,3740.0,20,9054,17337.323520000000,7,4
1624,5750640,485152.55,2230.175,1799078.6,2097148,10594391.875,2835940.875,7758451.0,8,1643200.0,50027.5625,-511.85,3740.0,20,9045,17315.015355,7,4
1625,5750640,484782.814814815,2229.82716049383,1799091.60493827,2097148,11048455.4814815,2377039.28395062,8671416.19753086,8,1588567.90123457,51266.6296296296,-511.0,3740.0,20,8612,16458.737680000000,7,4
1626,5750640,484192.888888889,2229.1975308642,1799092.0,2097148,10813339.382716100,2332724.7654321,8480614.61728395,8,1577012.34567901,52460.024691358,-511.0,3740.0,20,8601,16437.71514,7,4
1627,5750640,484310.87179487200,2229.53846153846,1799171.53846154,2097148,11115719.846153800,3061368.76923077,8054351.07692308,8,1627166.66666667,53723.0,-510.30769230769200,3740.0,20,8958,17096.7977907692,7,4
1628,5750640,481300.266666667,2226.53333333333,1799175.36,2097148,11327213.213333300,2571470.81333333,8755742.4,8,1773893.33333333,54978.9866666667,-505.0,3740.0,20,8580,16205.046,7,4
1629,5750640,501529.290322581,2246.08064516129,1799176.0,2097148,11569280.3870968,2394577.67741935,9174702.70967742,8,2278564.51612903,56105.8709677419,-505.0,3740.0,20,6952,13130.2424,7,4
1630,5750640,499967.483870968,2244.40322580645,1799175.87096774,2097148,12605099.967741900,3261507.19354839,9343592.77419355,8,2202032.25806452,57133.6935483871,-505.0,3740.0,20,6941,13109.4667,7,4
1631,5750640,499124.516129032,2244.8064516129,1800356.12903226,2097148,11243822.9354839,2634359.06451613,8609463.87096774,8,2225725.80645161,58146.0161290323,-311.0,3732.0,20,6895,8002.695540000000,7,4
1632,5750640,497761.33333333300,2243.64912280702,1800363.64912281,2097148,10652060.4385965,2147373.42105263,8504687.01754386,8,2208175.43859649,59044.157894736800,-311.0,3732.0,20,5919,6869.899188000000,7,4
1633,5750640,497461.904761905,2243.3492063492100,1800363.55555556,2097148,10956852.015873,2379281.6031746000,8577570.41269841,8,2293777.77777778,59961.8412698413,-311.0,3732.0,20,7014,8140.813128,7,4
1634,5750640,495976.06349206400,2241.7936507936500,1800362.47619048,2097148,11132295.8730159,2243928.12698413,8888367.74603175,8,2221968.25396825,60990.746031746,-187.0,3732.0,20,7024,4901.937216000000,7,4
